flight_id,flight_date,carrier_code,flight_number,tail_number,origin_airport,dest_airport,sched_dep_time,dep_time,dep_delay,taxi_out,sched_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,distance,air_time,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
97310,2024-11-23,WN,1227,N142WN,SEA,PDX,09:10,09:09,-1,25,10:21,10:20,-1,0,,0,129,35,0,0,0,0,0
97311,2024-06-03,DL,5920,N129DL,IAD,TPA,18:30,18:47,17,13,21:03,21:09,6,0,,0,813,121,0,0,0,0,0
97312,2024-10-29,OO,2067,N193OO,BOS,IAH,07:20,07:17,-3,13,11:31,11:25,-6,0,,0,1595,228,0,0,0,0,0
97313,2024-09-01,AS,1841,N117AS,PHL,LAX,16:35,16:31,-4,20,22:32,22:31,-1,0,,0,2396,335,0,0,0,0,0
97314,2024-10-14,UA,2430,N139UA,JFK,ORD,18:00,17:58,-2,22,20:19,20:27,8,0,,0,738,118,0,0,0,0,0
97315,2024-01-29,UA,2350,N179UA,JFK,ORD,08:30,08:28,-2,12,10:54,10:50,-4,0,,0,738,121,0,0,0,0,0
97316,2024-07-17,DL,1167,N157DL,CLT,ORD,19:15,19:12,-3,20,21:23,21:29,6,0,,0,599,106,0,0,0,0,0
97317,2024-02-22,AA,5293,N198AA,DAL,BOS,14:05,13:56,-9,11,18:08,17:55,-13,0,,0,1552,224,0,0,0,0,0
97318,2024-04-02,OO,2240,N143OO,DTW,MIA,07:45,07:41,-4,11,10:55,10:47,-8,0,,0,1148,172,0,0,0,0,0
97319,2024-08-04,UA,5692,N202UA,MCO,PDX,12:10,12:10,0,11,18:26,18:22,-4,0,,0,2531,352,0,0,0,0,0
97320,2024-10-25,AA,698,N127AA,TPA,DTW,08:25,08:26,1,23,11:27,11:29,2,0,,0,985,146,0,0,0,0,0
97321,2024-04-09,WN,719,N178WN,FLL,BOS,16:20,16:17,-3,17,19:51,19:55,4,0,,0,1239,190,0,0,0,0,0
97322,2024-04-21,AA,3199,N126AA,SAN,PHL,09:25,09:17,-8,24,15:19,15:16,-3,0,,0,2365,332,0,0,0,0,0
97323,2024-05-11,G4,3456,N105G4,DFW,DEN,22:35,22:35,0,29,00:46,01:01,15,0,,0,641,109,5,3,4,1,2
97324,2024-03-31,B6,4983,N129B6,BNA,MDW,13:25,13:39,14,25,15:07,15:28,21,0,,0,395,75,10,2,7,0,2
97325,2024-05-30,AA,3338,N182AA,EWR,PHX,23:50,01:40,110,23,05:20,07:02,102,0,,0,2128,289,6,15,2,0,79
97326,2024-11-11,WN,1354,N150WN,SLC,PHL,03:50,04:28,38,15,08:43,09:14,31,0,,0,1922,265,7,3,16,0,5
97327,2024-10-12,AA,5810,N219AA,SAN,PDX,11:50,12:53,63,15,14:42,15:35,53,0,,0,934,135,38,9,5,0,1
97328,2024-02-12,AA,1199,N109AA,DEN,PHL,11:30,11:57,27,24,15:41,16:05,24,0,,0,1554,220,15,6,1,0,2
97329,2024-08-03,OO,4280,N211OO,MCO,IAD,18:20,18:17,-3,10,20:44,20:35,-9,0,,0,760,121,0,0,0,0,0
97330,2024-10-30,DL,2312,N178DL,LAX,PDX,19:50,19:48,-2,24,22:28,22:24,-4,0,,0,835,127,0,0,0,0,0
97331,2024-09-19,DL,4311,N173DL,MDW,JFK,09:15,09:14,-1,24,11:40,11:44,4,0,,0,730,118,0,0,0,0,0
97332,2024-03-27,UA,1701,N172UA,MCO,SLC,01:20,01:14,-6,15,06:14,06:01,-13,0,,0,1928,269,0,0,0,0,0
97333,2024-08-17,WN,2722,N126WN,DTW,SEA,12:25,12:21,-4,20,17:23,17:12,-11,0,,0,1922,266,0,0,0,0,0
97334,2024-10-13,AA,4552,N116AA,LAS,PDX,10:25,10:22,-3,20,12:50,12:48,-2,0,,0,763,122,0,0,0,0,0
97335,2024-04-27,AA,5705,N148AA,MSP,PHX,01:05,01:03,-2,17,04:40,04:44,4,0,,0,1275,196,0,0,0,0,0
97336,2024-08-21,F9,404,N193F9,BNA,SEA,16:00,17:02,62,26,21:09,22:00,51,0,,0,1974,259,30,7,5,0,9
97337,2024-01-19,AS,3405,N102AS,MDW,IAD,15:00,15:25,25,26,17:08,17:40,32,0,,0,576,99,11,0,5,0,16
97338,2024-02-21,AS,4756,N131AS,MSP,MCO,09:25,09:22,-3,15,12:59,13:00,1,0,,0,1311,193,0,0,0,0,0
97339,2024-08-26,MQ,2006,N200MQ,IAH,ORD,08:20,08:26,6,15,11:11,11:12,1,0,,0,925,142,0,0,0,0,0
97340,2024-11-19,UA,3152,N169UA,SFO,JFK,01:15,01:15,0,16,07:37,07:36,-1,0,,0,2580,358,0,0,0,0,0
97341,2024-05-13,AA,5009,N218AA,MCO,BOS,02:20,02:13,-7,18,05:35,05:18,-17,0,,0,1122,161,0,0,0,0,0
97342,2024-09-08,WN,1945,N218WN,JFK,DFW,09:40,09:45,5,26,13:28,13:44,16,0,,0,1389,208,12,1,0,0,3
97343,2024-07-29,DL,5441,N188DL,SAN,MSP,12:50,12:52,2,20,16:53,16:54,1,0,,0,1531,217,0,0,0,0,0
97344,2024-11-11,UA,4506,N194UA,SEA,BNA,06:55,07:33,38,25,12:03,12:42,39,0,,0,1974,273,12,1,0,0,26
97345,2024-12-14,AS,1726,N150AS,IAD,DTW,18:40,18:33,-7,22,20:21,20:17,-4,0,,0,383,72,0,0,0,0,0
97346,2024-04-27,UA,4264,N114UA,ATL,MDW,09:10,09:12,2,16,11:15,11:14,-1,0,,0,591,99,0,0,0,0,0
97347,2024-05-19,UA,1014,N180UA,DAL,SEA,05:05,05:04,-1,20,09:35,09:30,-5,0,,0,1668,238,0,0,0,0,0
97348,2024-06-14,DL,2015,N147DL,PDX,DAL,13:55,15:17,82,24,18:15,19:34,79,0,,0,1624,222,24,7,37,3,8
97349,2024-05-20,WN,954,N192WN,EWR,DAL,08:30,08:30,0,17,12:13,12:19,6,0,,0,1362,200,0,0,0,0,0
97350,2024-01-28,UA,1732,N156UA,PDX,SFO,18:40,18:38,-2,17,20:39,20:37,-2,0,,0,551,94,0,0,0,0,0
97351,2024-01-05,NK,299,N212NK,MCO,LAX,06:25,06:23,-2,28,12:03,12:05,2,0,,0,2214,309,0,0,0,0,0
97352,2024-06-22,AA,2992,N182AA,SFO,TPA,05:15,05:14,-1,27,11:15,11:20,5,0,,0,2389,334,0,0,0,0,0
97353,2024-10-28,UA,4894,N201UA,ORD,DTW,08:35,08:35,0,23,09:57,09:55,-2,0,,0,234,51,0,0,0,0,0
97354,2024-12-02,DL,2200,N136DL,DEN,ORD,18:20,18:20,0,22,21:03,21:00,-3,0,,0,886,134,0,0,0,0,0
97355,2024-06-03,WN,561,N116WN,BWI,MCO,13:50,14:51,61,15,16:18,17:18,60,0,,0,789,126,27,3,1,0,29
97356,2024-09-02,UA,2651,N211UA,PDX,TPA,19:10,19:10,0,10,01:17,01:15,-2,0,,0,2494,347,0,0,0,0,0
97357,2024-03-02,B6,3709,N207B6,PHX,BOS,15:35,15:48,13,24,21:26,21:55,29,0,,0,2295,330,12,3,6,0,8
97358,2024-07-14,DL,616,N194DL,LAX,MIA,13:15,13:13,-2,12,19:01,18:56,-5,0,,0,2338,325,0,0,0,0,0
97359,2024-03-12,UA,2174,N124UA,EWR,SLC,18:55,18:55,0,20,23:56,00:05,9,0,,0,1963,284,0,0,0,0,0
97360,2024-03-30,DL,2386,N210DL,FLL,IAH,09:45,09:41,-4,17,12:32,12:32,0,0,,0,964,150,0,0,0,0,0
97361,2024-04-06,G4,1442,N150G4,IAH,BNA,13:15,13:15,0,15,15:24,15:26,2,0,,0,656,108,0,0,0,0,0
97362,2024-05-07,UA,3778,N168UA,IAH,AUS,10:50,10:47,-3,21,11:57,11:47,-10,0,,0,140,35,0,0,0,0,0
97363,2024-06-28,B6,1946,N125B6,PDX,LAX,08:10,08:14,4,15,10:40,10:41,1,0,,0,835,128,0,0,0,0,0
97364,2024-06-01,UA,815,N157UA,EWR,BNA,06:15,06:12,-3,24,08:38,08:43,5,0,,0,746,122,0,0,0,0,0
97365,2024-02-08,AS,965,N194AS,PHL,LAX,07:55,08:38,43,24,13:56,14:40,44,0,,0,2396,328,12,2,23,0,7
97366,2024-07-13,G4,2006,N167G4,MSP,SEA,11:35,11:31,-4,16,15:19,15:14,-5,0,,0,1395,201,0,0,0,0,0
97367,2024-05-26,AS,813,N101AS,PHX,LAS,13:10,13:09,-1,22,14:32,14:35,3,0,,0,256,54,0,0,0,0,0
97368,2024-03-11,UA,4645,N186UA,BOS,DTW,08:50,08:52,2,20,10:59,11:09,10,0,,0,631,107,0,0,0,0,0
97369,2024-03-17,F9,5841,N127F9,MSP,FLL,11:40,11:38,-2,12,15:37,15:35,-2,0,,0,1489,216,0,0,0,0,0
97370,2024-10-06,WN,1591,N157WN,ORD,IAH,21:10,21:43,33,30,00:03,00:39,36,0,,0,925,138,2,4,12,0,18
97371,2024-10-27,UA,2443,N110UA,MSP,ATL,21:40,21:40,0,13,00:23,00:31,8,0,,0,907,147,0,0,0,0,0
97372,2024-09-20,OO,4438,N159OO,ORD,SEA,08:25,08:24,-1,20,13:01,13:01,0,0,,0,1716,248,0,0,0,0,0
97373,2024-05-09,HA,2375,N109HA,JFK,SFO,17:05,17:39,34,28,23:33,00:12,39,0,,0,2580,354,9,3,17,0,10
97374,2024-11-18,UA,2227,N170UA,SEA,BNA,10:50,10:52,2,14,15:51,15:57,6,0,,0,1974,278,0,0,0,0,0
97375,2024-06-02,AA,2098,N155AA,SLC,AUS,21:25,21:26,1,22,00:38,00:42,4,0,,0,1085,164,0,0,0,0,0
97376,2024-01-17,UA,2322,N141UA,DEN,DFW,11:20,11:19,-1,25,13:33,13:41,8,0,,0,641,110,0,0,0,0,0
97377,2024-02-07,DL,1885,N168DL,LAX,ATL,11:20,11:21,1,12,16:14,16:17,3,0,,0,1942,278,0,0,0,0,0
97378,2024-11-18,UA,4675,N212UA,LAX,DFW,15:25,15:20,-5,18,18:52,18:52,0,0,,0,1232,190,0,0,0,0,0
97379,2024-02-26,DL,536,N169DL,MSP,BWI,09:15,09:13,-2,12,11:59,11:51,-8,0,,0,934,143,0,0,0,0,0
97380,2024-06-09,UA,2156,N102UA,AUS,BOS,05:25,05:25,0,14,09:52,09:52,0,0,,0,1696,242,0,0,0,0,0
97381,2024-12-15,WN,2835,N158WN,TPA,SFO,07:20,07:20,0,17,13:15,13:10,-5,0,,0,2389,330,0,0,0,0,0
97382,2024-03-12,WN,4175,N136WN,ATL,MIA,13:20,13:14,-6,19,15:22,15:12,-10,0,,0,596,95,0,0,0,0,0
97383,2024-12-15,UA,1280,N151UA,LAS,DAL,07:55,07:50,-5,22,11:01,10:58,-3,0,,0,1065,162,0,0,0,0,0
97384,2024-11-15,AA,278,N200AA,IAH,ORD,10:30,10:28,-2,14,13:15,13:05,-10,0,,0,925,135,0,0,0,0,0
97385,2024-10-05,DL,525,N114DL,PHX,CLT,06:25,06:22,-3,17,10:58,11:05,7,0,,0,1769,262,0,0,0,0,0
97386,2024-01-12,UA,3393,N188UA,DTW,DFW,23:00,23:14,14,16,01:53,02:04,11,0,,0,986,150,0,0,0,0,0
97387,2024-12-24,DL,667,N118DL,PDX,DFW,17:25,17:27,2,25,21:42,21:49,7,0,,0,1613,232,0,0,0,0,0
97388,2024-09-07,UA,2829,N105UA,ATL,SEA,19:35,20:05,30,27,01:08,01:38,30,0,,0,2178,301,4,0,4,0,22
97389,2024-01-08,NK,126,N132NK,DEN,DFW,07:10,07:07,-3,21,09:21,09:25,4,0,,0,641,107,0,0,0,0,0
97390,2024-10-20,B6,3589,N207B6,DAL,MSP,15:15,15:17,2,18,17:50,17:53,3,0,,0,854,130,0,0,0,0,0
97391,2024-02-02,NK,3632,N152NK,JFK,EWR,07:10,08:47,97,9,08:09,09:37,88,0,,0,120,35,50,9,23,0,6
97392,2024-12-18,F9,2773,N143F9,DFW,SLC,17:20,17:23,3,15,20:10,20:15,5,0,,0,988,150,0,0,0,0,0
97393,2024-10-27,AA,5837,N138AA,EWR,SAN,07:50,07:43,-7,18,13:51,13:49,-2,0,,0,2420,336,0,0,0,0,0
97394,2024-03-15,OO,2528,N141OO,BNA,MDW,07:30,07:27,-3,18,09:11,09:11,0,0,,0,395,78,0,0,0,0,0
97395,2024-12-28,WN,4064,N148WN,IAD,SAN,17:40,18:07,27,21,23:16,23:47,31,0,,0,2248,311,12,5,11,0,3
97396,2024-08-30,DL,3215,N140DL,LAS,BWI,11:10,11:10,0,18,16:27,16:25,-2,0,,0,2101,292,0,0,0,0,0
97397,2024-10-25,UA,4123,N155UA,DFW,SAN,15:20,17:11,111,20,18:37,20:18,101,0,,0,1168,157,19,1,20,0,61
97398,2024-10-07,OO,3331,N149OO,DAL,IAH,16:20,16:20,0,13,17:32,17:29,-3,0,,0,217,49,0,0,0,0,0
97399,2024-01-15,DL,2893,N128DL,BNA,LAX,08:00,07:56,-4,17,12:38,12:35,-3,0,,0,1794,256,0,0,0,0,0
97400,2024-01-10,WN,5732,N188WN,DTW,BWI,19:00,19:03,3,15,20:36,20:49,13,0,,0,408,81,0,0,0,0,0
97401,2024-09-28,NK,1696,N149NK,MDW,PDX,12:00,11:58,-2,18,16:31,16:31,0,0,,0,1746,248,0,0,0,0,0
97402,2024-12-20,AS,2616,N195AS,PHX,BOS,14:40,14:37,-3,18,20:22,20:18,-4,0,,0,2295,320,0,0,0,0,0
97403,2024-04-07,B6,5960,N196B6,PDX,EWR,16:35,16:33,-2,18,22:40,22:37,-3,0,,0,2427,341,0,0,0,0,0
97404,2024-07-31,HA,5314,N126HA,IAD,PHL,14:10,14:10,0,11,15:14,15:07,-7,0,,0,134,40,0,0,0,0,0
97405,2024-11-08,AS,5135,N150AS,SEA,SLC,06:20,06:23,3,16,08:31,08:41,10,0,,0,688,116,0,0,0,0,0
97406,2024-02-15,AA,3895,N124AA,JFK,DAL,16:40,16:57,17,24,20:34,20:50,16,0,,0,1381,196,10,1,5,0,0
97407,2024-05-03,UA,1860,N190UA,DTW,DFW,20:35,20:30,-5,22,23:35,23:28,-7,0,,0,986,148,0,0,0,0,0
97408,2024-08-19,WN,1845,N170WN,JFK,MDW,15:35,15:35,0,25,17:54,18:07,13,0,,0,730,117,0,0,0,0,0
97409,2024-05-08,OO,4360,N185OO,MDW,LAX,19:20,,0,0,23:50,,0,1,A,0,1747,0,0,0,0,0,0
97410,2024-10-07,WN,3101,N196WN,JFK,MCO,12:40,12:36,-4,18,15:27,15:27,0,0,,0,945,146,0,0,0,0,0
97411,2024-11-07,NK,4242,N114NK,PDX,MDW,20:20,20:50,30,23,01:01,01:20,19,0,,0,1746,237,6,2,0,0,11
97412,2024-02-15,UA,3847,N126UA,FLL,BOS,07:50,07:49,-1,19,11:17,11:14,-3,0,,0,1239,182,0,0,0,0,0
97413,2024-09-20,AA,1206,N217AA,MSP,BOS,06:20,06:19,-1,15,09:30,09:22,-8,0,,0,1121,165,0,0,0,0,0
97414,2024-02-10,AA,947,N179AA,SEA,IAH,19:30,,0,0,00:21,,0,1,B,0,1872,0,0,0,0,0,0
97415,2024-05-22,OO,1787,N118OO,PHL,DEN,12:25,12:46,21,22,16:36,16:57,21,0,,0,1554,221,9,3,8,1,0
97416,2024-02-13,OO,641,N201OO,PDX,PHL,05:55,08:52,177,9,11:50,14:33,163,0,,0,2400,323,89,31,35,0,8
97417,2024-12-03,WN,2925,N184WN,AUS,ATL,06:15,06:15,0,19,08:48,08:55,7,0,,0,811,131,0,0,0,0,0
97418,2024-09-11,G4,3785,N203G4,BOS,IAH,06:25,06:39,14,17,10:41,10:52,11,0,,0,1595,230,0,0,0,0,0
97419,2024-05-08,B6,1338,N117B6,ATL,LAX,16:15,16:14,-1,22,21:22,21:23,1,0,,0,1942,277,0,0,0,0,0
97420,2024-04-20,AA,4911,N213AA,ORD,SAN,13:45,13:48,3,23,18:20,18:30,10,0,,0,1720,249,0,0,0,0,0
97421,2024-08-12,HA,4137,N122HA,FLL,BNA,18:10,18:04,-6,16,20:45,20:35,-10,0,,0,794,125,0,0,0,0,0
97422,2024-07-11,OO,2011,N126OO,ATL,CLT,12:05,12:02,-3,20,13:26,13:27,1,0,,0,226,54,0,0,0,0,0
97423,2024-04-26,DL,1086,N210DL,EWR,SEA,10:30,10:28,-2,30,16:33,16:43,10,0,,0,2395,332,0,0,0,0,0
97424,2024-12-02,DL,3736,N107DL,PDX,TPA,18:45,18:42,-3,18,00:55,00:51,-4,0,,0,2494,347,0,0,0,0,0
97425,2024-09-11,AA,4354,N215AA,IAH,JFK,15:20,15:14,-6,16,19:15,19:08,-7,0,,0,1415,207,0,0,0,0,0
97426,2024-09-05,DL,5325,N136DL,LAS,AUS,15:50,15:43,-7,13,18:54,18:45,-9,0,,0,1088,164,0,0,0,0,0
97427,2024-05-17,UA,5047,N196UA,IAD,DFW,08:50,08:45,-5,16,12:14,12:10,-4,0,,0,1170,179,0,0,0,0,0
97428,2024-10-24,DL,612,N123DL,MSP,IAD,21:00,20:57,-3,23,23:42,23:46,4,0,,0,906,140,0,0,0,0,0
97429,2024-02-14,AS,224,N112AS,DEN,IAH,05:40,05:37,-3,22,08:19,08:24,5,0,,0,862,140,0,0,0,0,0
97430,2024-04-10,AA,2792,N107AA,SLC,MDW,19:25,19:23,-2,24,22:57,22:58,1,0,,0,1256,183,0,0,0,0,0
97431,2024-10-09,DL,4694,N129DL,EWR,CLT,07:15,07:11,-4,19,09:05,09:07,2,0,,0,528,88,0,0,0,0,0
97432,2024-06-15,NK,4106,N162NK,PDX,DFW,16:15,16:54,39,8,20:29,20:51,22,0,,0,1613,219,10,4,3,0,5
97433,2024-10-11,UA,1090,N176UA,FLL,LAS,08:40,08:42,2,17,14:05,14:12,7,0,,0,2170,308,0,0,0,0,0
97434,2024-12-31,DL,388,N195DL,LAX,LAS,14:40,14:42,2,21,15:57,15:59,2,0,,0,236,52,0,0,0,0,0
97435,2024-01-22,AA,4040,N173AA,LAX,MIA,17:20,,0,0,23:06,,0,1,A,0,2338,0,0,0,0,0,0
97436,2024-12-11,DL,4901,N170DL,AUS,SAN,09:10,09:05,-5,17,12:26,12:25,-1,0,,0,1162,179,0,0,0,0,0
97437,2024-12-11,DL,402,N204DL,ATL,SLC,16:40,16:39,-1,20,20:57,21:00,3,0,,0,1587,228,0,0,0,0,0
97438,2024-06-28,HA,5069,N123HA,MDW,AUS,05:35,05:32,-3,23,08:34,08:38,4,0,,0,972,151,0,0,0,0,0
97439,2024-03-25,B6,2068,N215B6,EWR,SFO,11:35,11:35,0,16,17:52,17:49,-3,0,,0,2559,353,0,0,0,0,0
97440,2024-04-15,AA,105,N103AA,CLT,AUS,21:25,21:19,-6,18,00:26,00:19,-7,0,,0,1030,156,0,0,0,0,0
97441,2024-05-15,OO,3905,N138OO,BNA,MCO,16:10,16:10,0,24,18:18,18:20,2,0,,0,617,102,0,0,0,0,0
97442,2024-11-17,AA,135,N182AA,ORD,CLT,12:15,12:08,-7,19,14:19,14:15,-4,0,,0,599,104,0,0,0,0,0
97443,2024-08-13,AA,3433,N168AA,MCO,DFW,11:05,11:05,0,20,13:58,14:10,12,0,,0,983,152,0,0,0,0,0
97444,2024-07-22,WN,1295,N157WN,BOS,SAN,06:20,06:18,-2,16,12:40,12:44,4,0,,0,2582,364,0,0,0,0,0
97445,2024-04-22,G4,4648,N172G4,DFW,EWR,18:00,18:00,0,12,21:43,21:41,-2,0,,0,1370,201,0,0,0,0,0
97446,2024-01-18,WN,384,N191WN,EWR,TPA,18:35,19:53,78,25,21:37,22:49,72,0,,0,998,139,2,10,22,2,36
97447,2024-12-02,DL,3455,N194DL,SEA,IAH,11:10,11:11,1,22,16:02,16:00,-2,0,,0,1872,259,0,0,0,0,0
97448,2024-05-22,DL,3811,N127DL,DEN,ATL,20:20,20:19,-1,12,23:40,23:37,-3,0,,0,1197,179,0,0,0,0,0
97449,2024-09-15,UA,5858,N163UA,DAL,FLL,16:50,16:50,0,13,19:57,19:57,0,0,,0,1107,170,0,0,0,0,0
97450,2024-12-06,MQ,2500,N192MQ,EWR,BWI,09:10,09:10,0,17,10:18,10:19,1,0,,0,168,43,0,0,0,0,0
97451,2024-03-23,B6,1727,N105B6,IAD,MIA,17:40,17:41,1,21,20:28,20:34,6,0,,0,924,145,0,0,0,0,0
97452,2024-11-10,F9,3937,N217F9,JFK,DEN,09:00,09:11,11,20,13:17,13:30,13,0,,0,1622,231,0,0,0,0,0
97453,2024-07-01,B6,3589,N196B6,CLT,BNA,13:45,13:41,-4,22,15:22,15:18,-4,0,,0,328,67,0,0,0,0,0
97454,2024-05-01,WN,2598,N111WN,ORD,SFO,21:15,21:15,0,20,02:01,02:01,0,0,,0,1842,262,0,0,0,0,0
97455,2024-01-11,MQ,3480,N122MQ,PHX,PHL,07:15,07:15,0,15,12:27,12:27,0,0,,0,2071,292,0,0,0,0,0
97456,2024-06-29,WN,1468,N129WN,EWR,LAS,13:50,14:06,16,15,19:23,19:36,13,0,,0,2222,306,0,0,0,0,0
97457,2024-11-18,UA,533,N125UA,BWI,SAN,10:20,10:25,5,13,16:05,16:09,4,0,,0,2290,325,0,0,0,0,0
97458,2024-08-07,AA,3463,N142AA,FLL,IAD,07:15,07:15,0,17,09:55,09:58,3,0,,0,903,138,0,0,0,0,0
97459,2024-05-16,DL,2379,N198DL,EWR,IAD,12:40,12:37,-3,18,13:54,13:52,-2,0,,0,211,50,0,0,0,0,0
97460,2024-11-08,DL,1762,N157DL,AUS,JFK,19:35,19:33,-2,14,23:35,23:31,-4,0,,0,1519,219,0,0,0,0,0
97461,2024-06-14,B6,4991,N206B6,DFW,DTW,06:40,06:42,2,15,09:35,09:34,-1,0,,0,986,150,0,0,0,0,0
97462,2024-09-19,B6,5578,N189B6,EWR,PDX,05:05,05:42,37,19,11:11,11:48,37,0,,0,2427,338,26,3,4,0,4
97463,2024-02-03,WN,132,N172WN,DTW,AUS,19:30,20:30,60,20,22:44,23:35,51,0,,0,1148,159,10,1,19,3,18
97464,2024-11-14,G4,3673,N203G4,DFW,BWI,04:25,04:24,-1,17,07:53,07:45,-8,0,,0,1215,174,0,0,0,0,0
97465,2024-09-21,AS,5757,N219AS,LAX,DEN,08:10,08:06,-4,24,10:53,10:52,-1,0,,0,861,133,0,0,0,0,0
97466,2024-12-11,UA,4944,N195UA,CLT,JFK,11:50,11:50,0,20,13:53,13:53,0,0,,0,541,94,0,0,0,0,0
97467,2024-07-18,OO,4768,N127OO,BNA,SFO,13:20,13:17,-3,18,18:24,18:21,-3,0,,0,1964,279,0,0,0,0,0
97468,2024-10-01,DL,4656,N194DL,DTW,MIA,14:45,14:42,-3,13,18:01,17:59,-2,0,,0,1148,172,0,0,0,0,0
97469,2024-06-22,WN,4367,N163WN,ORD,AUS,09:20,09:22,2,31,12:17,12:31,14,0,,0,978,153,0,0,0,0,0
97470,2024-11-07,NK,713,N180NK,SLC,PHX,05:20,05:18,-2,15,07:14,07:04,-10,0,,0,508,82,0,0,0,0,0
97471,2024-09-22,WN,2724,N160WN,BWI,DTW,16:45,16:44,-1,21,18:29,18:27,-2,0,,0,408,70,0,0,0,0,0
97472,2024-04-29,DL,1165,N190DL,LAS,DAL,19:35,19:57,22,20,22:45,22:57,12,0,,0,1065,154,0,0,0,0,0
97473,2024-06-19,UA,3707,N194UA,LAX,DFW,09:10,09:12,2,23,12:38,12:46,8,0,,0,1232,183,0,0,0,0,0
97474,2024-02-09,UA,2447,N144UA,LAS,DTW,13:20,13:18,-2,23,17:56,17:55,-1,0,,0,1745,248,0,0,0,0,0
97475,2024-07-01,UA,4532,N176UA,SEA,PDX,18:30,18:27,-3,27,19:37,19:34,-3,0,,0,129,36,0,0,0,0,0
97476,2024-10-13,F9,1722,N100F9,EWR,SLC,06:15,06:27,12,25,11:21,11:34,13,0,,0,1963,277,0,0,0,0,0
97477,2024-02-16,DL,4316,N110DL,PDX,BOS,18:10,18:37,27,18,00:26,00:39,13,0,,0,2530,341,0,0,0,0,0
97478,2024-10-19,DL,2693,N122DL,LAS,PHX,11:50,12:06,16,23,13:15,13:40,25,0,,0,256,61,12,4,1,0,8
97479,2024-07-03,NK,4300,N176NK,MSP,PHX,16:15,16:31,16,11,19:44,19:49,5,0,,0,1275,178,0,0,0,0,0
97480,2024-03-19,AA,3109,N116AA,SAN,CLT,08:35,08:33,-2,19,13:57,13:59,2,0,,0,2072,293,0,0,0,0,0
97481,2024-07-03,OO,1943,N175OO,MDW,IAD,17:35,17:51,16,17,19:34,19:51,17,0,,0,576,95,8,3,4,0,2
97482,2024-04-08,WN,1601,N206WN,ATL,MSP,07:55,07:49,-6,24,10:45,10:38,-7,0,,0,907,137,0,0,0,0,0
97483,2024-06-05,UA,3318,N187UA,BOS,SLC,16:30,16:29,-1,18,21:53,21:51,-2,0,,0,2100,298,0,0,0,0,0
97484,2024-02-14,AA,4811,N179AA,MDW,AUS,06:55,06:55,0,17,09:48,09:40,-8,0,,0,972,142,0,0,0,0,0
97485,2024-03-27,OO,5688,N116OO,BOS,IAD,14:00,13:54,-6,22,15:44,15:45,1,0,,0,412,82,0,0,0,0,0
97486,2024-11-24,MQ,2250,N179MQ,DTW,IAH,07:40,07:45,5,18,10:43,10:48,5,0,,0,1075,154,0,0,0,0,0
97487,2024-01-02,AA,5163,N119AA,ORD,DAL,11:45,11:40,-5,16,14:10,14:13,3,0,,0,798,128,0,0,0,0,0
97488,2024-05-25,OO,2950,N213OO,DFW,SLC,20:45,20:42,-3,15,23:38,23:33,-5,0,,0,988,151,0,0,0,0,0
97489,2024-09-03,WN,2239,N103WN,IAD,ATL,11:10,11:03,-7,24,13:07,13:10,3,0,,0,534,97,0,0,0,0,0
97490,2024-06-05,UA,5625,N108UA,DAL,PHL,14:05,14:07,2,18,17:40,17:44,4,0,,0,1292,192,0,0,0,0,0
97491,2024-10-22,MQ,5406,N129MQ,JFK,SEA,18:50,18:48,-2,13,00:50,00:47,-3,0,,0,2415,339,0,0,0,0,0
97492,2024-01-03,MQ,429,N126MQ,LAX,PHL,15:40,16:00,20,23,21:43,21:56,13,0,,0,2396,327,0,0,0,0,0
97493,2024-08-12,OO,5416,N156OO,MIA,SAN,07:05,07:01,-4,23,12:52,12:44,-8,0,,0,2264,311,0,0,0,0,0
97494,2024-11-09,UA,4630,N101UA,MSP,BWI,07:35,07:35,0,21,10:28,10:28,0,0,,0,934,144,0,0,0,0,0
97495,2024-11-22,NK,3389,N195NK,MIA,SFO,13:30,13:25,-5,21,19:56,19:51,-5,0,,0,2581,356,0,0,0,0,0
97496,2024-12-15,MQ,721,N136MQ,SFO,ORD,18:50,18:50,0,26,23:41,23:43,2,0,,0,1842,260,0,0,0,0,0
97497,2024-08-06,DL,1864,N141DL,ATL,IAD,14:25,14:17,-8,20,16:19,16:17,-2,0,,0,534,92,0,0,0,0,0
97498,2024-06-14,DL,5229,N213DL,MCO,SLC,10:25,10:22,-3,15,15:22,15:13,-9,0,,0,1928,267,0,0,0,0,0
97499,2024-06-05,DL,3489,N160DL,IAH,MDW,14:35,14:34,-1,25,17:23,17:23,0,0,,0,918,137,0,0,0,0,0
97500,2024-06-07,AA,4734,N212AA,EWR,PDX,20:55,21:15,20,18,02:57,03:24,27,0,,0,2427,338,2,2,4,10,9
97501,2024-05-05,DL,5933,N134DL,BNA,IAD,07:20,07:18,-2,17,09:15,09:12,-3,0,,0,541,91,0,0,0,0,0
97502,2024-07-11,OO,2073,N191OO,MIA,BNA,07:20,07:15,-5,8,09:44,09:45,1,0,,0,807,135,0,0,0,0,0
97503,2024-12-26,UA,4206,N100UA,AUS,JFK,13:20,13:16,-4,15,17:20,17:12,-8,0,,0,1519,218,0,0,0,0,0
